bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,2.9921,,,,,,,,,,,,902d2753-6707-4c31-98ca-148e8cba4c21,3366,,"[48.5, 16.9]",69276,70,,,,,-2.85076,,Right Foot,,,,"[33.8, 12.5]",,Low Pass,,15.34438,,,,,Eric-Sylvain Bilal Abidal,,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,146,Barcelona,217,"['b5d02ae5-64bc-46c2-8a18-98d82d1e752a', 'c9d2918d-4ab3-43f8-8397-fa0ca6632e44']",56,,,,,,,,,,,,,,,Barcelona,00:25:56.670,Pass,True
,,,,,,,,,,,,,,,,,,3.851096,,,,,,,,,,,,8c47d9c8-aa36-4200-a191-4c46c29e4053,3369,,"[39.3, 3.9]",69276,71,,,,,-0.061148163,,Left Foot,,,,"[88.3, 0.9]",,High Pass,,49.09175,,,Out,,David Villa Sánchez,,,,,,,2,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,146,Barcelona,217,['8dc588f9-5067-4da8-abad-18ca672af3ec'],1,,,,,,,,,,,,,,,Barcelona,00:26:01.426,Pass,
,,,,,,,,,,,,,,,,,,1.312431,,,,,,,,,,,,413e8d55-08ea-490c-b6e6-e6c2f4aa8238,3371,,"[21.5, 80.0]",69276,71,,,,,-0.20211993,,,,,,"[33.7, 77.5]",,Low Pass,,12.453513,,,,,José Antonio Reyes Calderón,,,,,,Throw-in,2,From Throw In,Juan Valera Espín,26195.0,Right Back,147,Atlético Madrid,212,['3ebce05a-a6a5-46c4-9f50-353dd158f0df'],10,,,,,,,,,,,,,,,Atlético Madrid,00:26:10.520,Pass,
,,,,,,,,,,,,,,,,,,0.969375,,,,,,,,,,,,fe685003-203e-46fc-b171-11f657b39788,3375,,"[32.9, 74.5]",69276,71,,,,,2.9562447,,Right Foot,,,,"[24.9, 76.0]",,Ground Pass,,8.13941,,,,,Juan Valera Espín,,,,,,,2,From Throw In,José Antonio Reyes Calderón,23816.0,Right Wing,147,Atlético Madrid,212,['8299f2c3-2431-458b-b384-1c2a20a62a77'],12,,,,,,,,,,,,,,,Atlético Madrid,00:26:12.375,Pass,
,,,,,,,,,,,,,,,,,,0.679991,,,,,,,,,,,,3b51f90a-18a9-43c7-b12c-a5ae602379ae,3379,,"[25.1, 75.4]",69276,71,,,,,-1.8271013,,Right Foot,,,,"[21.3, 60.9]",,Ground Pass,,14.989663,,,,,Diego Roberto Godín Leal,,,,,,,2,From Throw In,Juan Valera Espín,26195.0,Right Back,147,Atlético Madrid,212,"['18204052-7aea-4527-8a4b-41d338437847', 'b3d4ac74-06ea-4a9e-8e7d-8f233c018024']",13,,,,,,,,,,,,,,,Atlético Madrid,00:26:13.465,Pass,True
,,,,,,,,,,,,,,,,,,3.203953,,,,,,,,,,,,6e74562f-c6fb-4be8-958d-d9d0fbc02571,3382,,"[30.8, 58.6]",69276,71,,,,,-1.6041173,,Right Foot,,,,"[29.3, 13.6]",,High Pass,,45.024994,,,,,Antonio López Guerrero,,,True,,,,2,From Throw In,Diego Roberto Godín Leal,5249.0,Right Center Back,147,Atlético Madrid,212,['41972ab3-aca2-4649-86c3-b969bc3f8096'],15,,,,,,,,,,,,,,,Atlético Madrid,00:26:15.869,Pass,
,,,,,,,,,,,,,,,,,,1.672612,,,,,,,,,,,,1912f4ae-83e4-4f7c-997e-7e100146dcec,3385,,"[30.2, 13.6]",69276,71,,,,,0.045944657,,Right Foot,,,,"[47.6, 14.4]",,High Pass,,17.41838,,,,,Filipe Luís Kasmirski,,,,,,,2,From Throw In,Antonio López Guerrero,26118.0,Left Back,147,Atlético Madrid,212,['5fe415ce-24af-4ac0-a7bc-4c3c0f12f73f'],19,,,,,,,,,,,,,,,Atlético Madrid,00:26:19.193,Pass,
,,,,,,,,,,,,,,,,,,1.9901,,,,,,,,,,,,020a0251-73be-44ed-8e46-9ae381ee3542,3389,,"[45.5, 16.1]",69276,71,,,,,-0.73345715,,Left Foot,,,,"[62.7, 0.6]",,Ground Pass,,23.153618,,,Out,,Antonio López Guerrero,,,,,,,2,From Throw In,Filipe Luís Kasmirski,6320.0,Left Wing,147,Atlético Madrid,212,['fa27ec1e-2793-426f-b45b-e880f6ece248'],22,,,,,,,,,,,,,,,Atlético Madrid,00:26:22.803,Pass,
,,,,,,,,,,,,,,,,,,1.7012,,,,,,,,,,,,edfea80b-d112-413e-98e9-31752e9c9346,3391,,"[55.5, 80.0]",69276,71,,True,,,-1.5182133,,,,,,"[55.9, 72.4]",,Low Pass,,7.610519,,,,,Xavier Hernández Creus,,,,,,Throw-in,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,148,Barcelona,217,['7555d422-24b5-4f2f-beb2-0723df1fb2c4'],32,,,,,,,,,,,,,,,Barcelona,00:26:32.828,Pass,
,,,,,,,,,,,,,,,,,,1.2716,,,,,,,,,,,,8cde294b-d035-4cda-9eb0-9d4b9e2f8abd,3393,,"[56.7, 71.3]",69276,71,,True,,,1.9267541,,Right Foot,,,,"[53.8, 79.1]",,Ground Pass,,8.321658,,,,,Daniel Alves da Silva,,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,148,Barcelona,217,['d7ca1e46-c000-4165-ac69-d1be06d000ec'],35,,,,,,,,,,,,,,,Barcelona,00:26:35.648,Pass,
,,,,,,,,,,,,,,,,,,1.5867,,,,,,,,,,,,c3bb82de-e14f-4c65-a56c-0ea275e4ed9e,3395,,"[55.7, 78.9]",69276,71,,,,,-2.6098685,,Right Foot,,,,"[33.6, 65.9]",,Ground Pass,,25.640007,,,,,Gerard Piqué Bernabéu,,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,148,Barcelona,217,['7fcd0fda-96fa-4155-80c3-7e22949c40ef'],36,,,,,,,,,,,,,,,Barcelona,00:26:36.920,Pass,
,,,,,,,,,,,,,,,,,,2.5011,,,,,,,,,,,,d24e5b38-8779-4b7d-b17e-6c042f625a7b,3398,,"[33.6, 65.9]",69276,71,,,,,-1.4482255,,Right Foot,,,,"[37.0, 38.3]",,Ground Pass,,27.808632,,,,,Eric-Sylvain Bilal Abidal,,,,,,,2,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,148,Barcelona,217,['f937b827-ef7b-4a93-bd9a-384b3eca68a1'],39,,,,,,,,,,,,,,,Barcelona,00:26:39.712,Pass,
,,,,,,,,,,,,,,,,,,1.2369,,,,,,,,,,,,7a586fde-70fa-4683-a4ab-b28421c328fe,3401,,"[36.6, 26.8]",69276,71,,,,,0.10516612,,Left Foot,,,,"[54.6, 28.7]",,Ground Pass,,18.1,,,,,Andrés Iniesta Luján,,,,,,,2,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,148,Barcelona,217,['b67b56e3-52ab-47e9-be65-d3a868e1fa29'],43,,,,,,,,,,,,,,,Barcelona,00:26:43.544,Pass,
,,,,,,,,,,,,,,,,,,1.1131,,,,,,,,,,,,e1dedc31-d6f1-48e0-b4b0-faf6fb87131c,3404,,"[60.3, 19.9]",69276,71,,,,,1.8392855,,Right Foot,,,,"[55.1, 38.8]",,Ground Pass,,19.602295,,,,,Sergio Busquets i Burgos,,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,148,Barcelona,217,['f1ff210f-6fe2-4a32-8322-d1525428510d'],48,,,,,,,,,,,,,,,Barcelona,00:26:48.506,Pass,
,,,,,,,,,,,,,,,,,,0.9043,,,,,,,,,,,,088873ea-2d3c-451a-b840-cae7c7d02359,3407,,"[64.5, 44.9]",69276,71,,,,,1.2008903,,Right Foot,,,,"[68.3, 54.7]",,Ground Pass,,10.510946,,,,,Xavier Hernández Creus,,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,148,Barcelona,217,['7a7ddbec-1f4b-40ed-97c8-3a02c712b006'],53,,,,,,,,,,,,,,,Barcelona,00:26:53.059,Pass,
,,,,,,,,,,,,,,,,,,1.327073,,,,,,,,,,,,320d3ee0-521f-4555-b502-b5034ec7c468,3410,,"[67.5, 45.3]",69276,71,,,,,0.9734336,,Right Foot,,,,"[77.5, 60.0]",,Ground Pass,,17.77892,,,,,Pedro Eliezer Rodríguez Ledesma,,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,148,Barcelona,217,['6508bd1d-0743-4c61-b9f8-7b08378ade4e'],57,,,,,,,,,,,,,,,Barcelona,00:26:57.315,Pass,
,,,,,,,,,,,,,,,,,,1.251577,,,,,,,,,,,,698f8b24-b00e-437d-8d8a-858549efef38,3413,,"[77.5, 60.0]",69276,72,,,,,-1.4944743,,Right Foot,,,,"[78.8, 43.0]",,Ground Pass,,17.049633,,,,,Xavier Hernández Creus,,,,,,,2,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,148,Barcelona,217,['d7ec334f-0144-442f-831e-03bb111d47d6'],0,,,,,,,,,,,,,,,Barcelona,00:27:00.140,Pass,
,,,,,,,,,,,,,,,,,,0.9228,,,,,,,,,,,,983e3e75-7607-479d-8830-10a8be826b46,3416,,"[78.8, 39.4]",69276,72,,,,,-0.8143756,,Right Foot,,,,"[85.5, 32.3]",,Ground Pass,,9.762172,,,,,Andrés Iniesta Luján,,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,148,Barcelona,217,['6e5254a9-9443-43b2-9e6c-a3c02509ef25'],2,,,,,,,,,,,,,,,Barcelona,00:27:02.226,Pass,
,,,,,,,,,,,,,,,,,,2.6405,,,,,,,,,,,,1e4e2ac7-d84c-4e43-9c32-ed697dd73eea,3420,,"[92.5, 25.7]",69276,72,,,,,-0.3939142,,Right Foot,,,,"[116.8, 15.6]",,Ground Pass,,26.315395,,,,,Maxwell Scherrer Cabelino Andrade,,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,148,Barcelona,217,['877aac1a-0ffc-4c23-a47a-a388045356d8'],5,,,,,,,,,,,,,,,Barcelona,00:27:05.416,Pass,
,,,,,,,,,,,,,,,,,,1.784,,,,,,,,,,,,0c21874f-b773-4bf4-a648-fd823d8a4f2e,3422,,"[117.5, 15.6]",69276,72,,,,,1.8727475,09df7bee-af8c-4bac-a1f9-a3a8ccd54b02,Left Foot,True,,,"[108.0, 46.1]",,High Pass,,31.945265,,,,,Lionel Andrés Messi Cuccittini,True,,,,,,2,From Throw In,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,148,Barcelona,217,['0c28c941-e6dd-438c-bcde-0ac0a3bc2662'],8,,,,,,,,,,,,,,,Barcelona,00:27:08.056,Pass,
,,,,,,,,,,,,,,,,,,1.7072,,,,,,,,,,,,f202bfeb-3bd9-4366-9490-84fc5a340cf6,3426,,"[120.0, 0.1]",69276,72,,,,,1.7499362,,Right Foot,,,,"[113.3, 37.1]",,Low Pass,True,37.60173,,,Incomplete,,,,,,Inswinging,,Corner,2,From Corner,Xavier Hernández Creus,20131.0,Right Center Midfield,149,Barcelona,217,['84f986f7-0935-4c7a-920c-a93bda440db0'],39,,,,,,,,,,,,,,,Barcelona,00:27:39.037,Pass,
,,,,,,,,,,,,,,,,,,2.3047,,,,,,,,,,,,317eccb8-d4d6-4531-a910-81b947d0d1ed,3428,,"[111.8, 22.4]",69276,72,,,,,-1.4903253,,Right Foot,,,,"[112.8, 10.0]",,Ground Pass,,12.440257,,,,,Xavier Hernández Creus,,,,,,Recovery,2,From Corner,Gerard Piqué Bernabéu,5213.0,Right Center Back,149,Barcelona,217,['3caad54b-db46-47c6-811f-72f679299570'],43,,,,,,,,,,,,,,,Barcelona,00:27:43.066,Pass,
,,,,,,,,,,,,,,,,,,1.2213,,,,,,,,,,,,c76bf072-16cb-4ad0-a38b-54a67d159952,3431,,"[112.4, 10.2]",69276,72,,,,,-3.1276076,,Right Foot,,,,"[98.1, 10.0]",,Ground Pass,,14.301398,,,,,Gerard Piqué Bernabéu,,,,,,,2,From Corner,Xavier Hernández Creus,20131.0,Right Center Midfield,149,Barcelona,217,['0df9b280-de61-4622-a25b-631a8d568dc5'],46,,,,,,,,,,,,,,,Barcelona,00:27:46.436,Pass,
,,,,,,,,,,,,,,,,,,1.510517,,,,,,,,,,,,0b99713b-fc40-4cb0-ad1a-273f43405a0d,3435,,"[96.9, 8.9]",69276,72,,,,,1.2300779,,Right Foot,True,,,"[108.6, 41.9]",,High Pass,,35.01271,,,Incomplete,,,,,,,,,2,From Corner,Gerard Piqué Bernabéu,5213.0,Right Center Back,149,Barcelona,217,"['8921e6f5-7473-4b36-a7b4-3ccf55f4c718', 'f2920a25-19ae-448d-b79c-46916bef5a8d']",48,,,,,,,,,,,,,,,Barcelona,00:27:48.260,Pass,True
,,,,,,,,,,,,,,,,,,2.1894,,,,,,,,,,,,7224df37-6abe-4f9b-9027-d9a30b8ef05c,3438,,"[84.1, 65.0]",69276,72,,,,,0.7304078,,Left Foot,,,,"[95.6, 75.3]",,Ground Pass,,15.438264,,,,,Gerard Piqué Bernabéu,,,,,,Recovery,2,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,149,Barcelona,217,"['7cfe7643-8288-4325-b25e-460d5a03e161', 'dbda6b5e-7db1-4238-bd07-f3160232ba13']",52,,,,,,,,,,,,,,,Barcelona,00:27:52.252,Pass,True
,,,,,,,,,,,,,,,,,,1.0212,,,,,,,,,,,,885bcd83-07ee-43df-8d9b-08815f163e45,3440,,"[96.0, 75.8]",69276,72,,,,,-3.0463405,,Left Foot,,,,"[80.3, 74.3]",,Ground Pass,,15.771493,,,,,Lionel Andrés Messi Cuccittini,,,,,,,2,From Corner,Gerard Piqué Bernabéu,5213.0,Right Center Back,149,Barcelona,217,['3164df90-73db-4f9d-90f8-c0f2917c1a88'],54,,,,,,,,,,,,,,,Barcelona,00:27:54.441,Pass,
,,,,,,,,,,,,,,,,,,1.8594,,,,,,,,,,,,b7d08225-0a57-4269-8af6-2089d39b457a,3443,,"[85.1, 58.3]",69276,72,,,,,-0.89643186,,Left Foot,,,,"[111.0, 25.9]",,High Pass,,41.479755,,,,,Gerard Piqué Bernabéu,,,,,,,2,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,149,Barcelona,217,['a1f307d1-9eee-4b36-b496-585061c00ec4'],59,,,,,,,,,,,,,,,Barcelona,00:27:59.540,Pass,
,,,,,,,,,,,,,,,,,,3.7412,,,,,,,,,,,,70d12e1c-690a-4c10-8024-da05ba37aa73,3445,,"[111.6, 24.9]",69276,73,,,,,-1.2158991,,Right Foot,,,,"[117.9, 7.9]",,Low Pass,,18.12981,,,,,Xavier Hernández Creus,,,,,,,2,From Corner,Gerard Piqué Bernabéu,5213.0,Right Center Back,149,Barcelona,217,['3ca5f311-6847-44a7-9795-7ccb2fb61e91'],1,,,,,,,,,,,,,,,Barcelona,00:28:01.400,Pass,
,,,,,,,,,,,,,,,,,,1.3142,,,,,,,,,,,,657d0524-b8c4-4d4c-ba9f-33da07e9e403,3449,,"[100.9, 6.4]",69276,73,,,,,2.1981046,,Right Foot,,,,"[86.4, 26.4]",,Ground Pass,,24.70324,,,,,Pedro Eliezer Rodríguez Ledesma,,,,,,,2,From Corner,Xavier Hernández Creus,20131.0,Right Center Midfield,149,Barcelona,217,['28aae24f-384d-45ef-ac6f-3b78205a6f61'],10,,,,,,,,,,,,,,,Barcelona,00:28:10.430,Pass,
,,,,,,,,,,,,,,,,,,0.9372,,,,,,,,,,,,4f3fffc6-1441-4d6a-80f5-498e40a0009b,3453,,"[83.6, 24.5]",69276,73,,,,,-1.5004001,,Right Foot,,,,"[84.7, 8.9]",,Ground Pass,,15.638734,,,,,Xavier Hernández Creus,,,,,,,2,From Corner,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,149,Barcelona,217,['8b9b17aa-618b-415b-b21b-e4df8677ec56'],12,,,,,,,,,,,,,,,Barcelona,00:28:12.744,Pass,
,,,,,,,,,,,,,,,,,,0.8839,,,,,,,,,,,,760de97c-19e9-401d-9ac2-7418abc45cee,3456,,"[88.1, 15.9]",69276,73,,,,,2.5715523,,Left Foot,,,,"[80.3, 20.9]",,Ground Pass,,9.264988,,,,,Pedro Eliezer Rodríguez Ledesma,,,,,,,2,From Corner,Xavier Hernández Creus,20131.0,Right Center Midfield,149,Barcelona,217,['bd026cbc-89e7-4d4c-bdbd-dd94a999a300'],15,,,,,,,,,,,,,,,Barcelona,00:28:15.166,Pass,
,,,,,,,,,,,,,,,,,,1.8744,,,,,,,,,,,,a2e2ebe1-87ee-45b0-a8ff-ead01c435947,3459,,"[80.5, 21.1]",69276,73,,,,,2.4177787,,Right Foot,,,,"[60.7, 38.6]",,Ground Pass,,26.425177,,,,,Sergio Busquets i Burgos,,,,,,,2,From Corner,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,149,Barcelona,217,['11990698-e699-4fca-85a8-3909d229f085'],17,,,,,,,,,,,,,,,Barcelona,00:28:17.555,Pass,
,,,,,,,,,,,,,,,,,,1.6711,,,,,,,,,,,,13ff9ab4-8719-4637-82e2-28454445e9fa,3462,,"[60.7, 38.6]",69276,73,,,,,0.85399264,,Left Foot,,,,"[72.9, 52.6]",,Ground Pass,,18.569868,,,,,Daniel Alves da Silva,,,,,,,2,From Corner,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,149,Barcelona,217,['cc5c7e06-50a3-4ab3-9f04-98957c58e408'],20,,,,,,,,,,,,,,,Barcelona,00:28:20.962,Pass,
,,,,,,,,,,,,,,,,,,5.675594,,,,,,,,,,,,9201b851-0c34-43a8-a5ea-f5e785da5394,3465,,"[72.9, 53.5]",69276,73,,,True,,0.7893507,,Right Foot,,,,"[98.1, 78.9]",,Ground Pass,,35.779884,,,Injury Clearance,,,,,,,,,2,From Corner,Daniel Alves da Silva,4324.0,Right Back,149,Barcelona,217,,23,,,,,,,,,,,,,,,Barcelona,00:28:23.844,Pass,
,,,,,,,,,,,,,,,,,,1.5583,,,,,,,,,,,,65e95d04-4db5-42d0-b85d-a39b0cd9cabb,3468,,"[22.8, 0.1]",69276,74,,True,,,0.35621965,,,,,,"[31.4, 3.3]",,Low Pass,,9.176056,,,,,Tomáš Ujfaluši,,,,,,Throw-in,2,From Throw In,Antonio López Guerrero,26118.0,Left Back,150,Atlético Madrid,212,['6e9505ce-f98e-4d01-b9a4-31f7acbacf87'],3,,,,,,,,,,,,,,,Atlético Madrid,00:29:03.967,Pass,
,,,,,,,,,,,,,,,,,,1.590369,,,,,,,,,,,,6aa01699-62c6-4072-9cdc-78231648da04,3470,,"[31.4, 3.3]",69276,74,,,True,,-0.088294424,,Left Foot,,,,"[61.9, 0.6]",,High Pass,,30.619274,,,Injury Clearance,,,,,,,,,2,From Throw In,Tomáš Ujfaluši,19731.0,Left Center Back,150,Atlético Madrid,212,,6,,,,,,,,,,,,,,,Atlético Madrid,00:29:06.325,Pass,
,,,,,,,,,,,,,,,,,,1.2279,,,,,,,,,,,,dfea0fc2-be2c-462e-911b-4998e122c2c8,3471,,"[58.2, 80.0]",69276,74,,,,,-1.8413666,,,,,,"[54.4, 66.3]",,Low Pass,,14.217243,,,,,Sergio Busquets i Burgos,,,,,,Throw-in,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,151,Barcelona,217,['40039596-022e-4a31-946c-d4a6fe67a868'],11,,,,,,,,,,,,,,,Barcelona,00:29:11.379,Pass,
,,,,,,,,,,,,,,,,,,1.9664,,,,,,,,,,,,09c1033d-7fa4-46b3-a606-815bde10a810,3473,,"[54.8, 65.9]",69276,74,,,,,2.7326849,,Right Foot,,,,"[36.8, 73.7]",,Low Pass,,19.61734,,,,,Gerard Piqué Bernabéu,,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,151,Barcelona,217,['e361f3ff-9171-4183-94d9-611679090349'],12,,,,,,,,,,,,,,,Barcelona,00:29:12.607,Pass,
,,,,,,,,,,,,,,,,,,2.903522,,,,,,,,,,,,00358f15-4cf3-4cdc-82c9-6d99f1b7fb20,3476,,"[34.5, 62.7]",69276,74,,,,,-1.6848036,,Right Foot,,,,"[30.0, 23.4]",,Ground Pass,,39.556793,,,,,Eric-Sylvain Bilal Abidal,,,,,,,2,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,151,Barcelona,217,['30dc527a-1160-405c-b8a2-e65f55fe6a51'],16,,,,,,,,,,,,,,,Barcelona,00:29:16.385,Pass,
,,,,,,,,,,,,,,,,,,1.5677,,,,,,,,,,,,d6e97742-5f4f-4102-b8cf-60747c61bea7,3479,,"[39.9, 22.8]",69276,74,,,,,1.5605403,,Left Foot,,,,"[40.1, 42.3]",,Ground Pass,,19.501026,,,,,Sergio Busquets i Burgos,,,,,,,2,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,151,Barcelona,217,['a6816d30-c9c7-4561-a275-1ce1f93699c3'],22,,,,,,,,,,,,,,,Barcelona,00:29:22.780,Pass,
,,,,,,,,,,,,,,,,,,1.362,,,,,,,,,,,,c509dde7-93f3-488b-9cc0-0ade8a5885c6,3483,,"[43.1, 45.5]",69276,74,,,,,0.64508337,,Right Foot,,,,"[53.2, 53.1]",,Ground Pass,,12.640016,,,,,Xavier Hernández Creus,,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,151,Barcelona,217,"['81edafac-df70-4a79-8ab8-7be79e88a01f', '96e7f283-f8f3-47bc-9730-6e408bad205c']",25,,,,,,,,,,,,,,,Barcelona,00:29:25.751,Pass,True
,,,,,,,,,,,,,,,,,,0.8191,,,,,,,,,,,,4c4c1922-ea96-4313-9968-7511182eb3f6,3487,,"[56.3, 55.2]",69276,74,,,,,0.07485985,,Right Foot,,,,"[72.3, 56.4]",,Ground Pass,,16.044937,,,,,Lionel Andrés Messi Cuccittini,,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,151,Barcelona,217,['6bff9317-c36c-49a3-91c4-1f80a1c9bf41'],28,,,,,,,,,,,,,,,Barcelona,00:29:28.803,Pass,
,,,,,,,,,,,,,,,,,,1.7246,,,,,,,,,,,,f0a2e753-1727-4995-8787-8b90df55af13,3489,,"[72.3, 56.4]",69276,74,,,,,-2.908413,,Left Foot,,,,"[64.3, 54.5]",,Ground Pass,,8.22253,,,,,Xavier Hernández Creus,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,151,Barcelona,217,['5edd77f3-3afe-4eef-8321-f3c6fb3e30a6'],29,,,,,,,,,,,,,,,Barcelona,00:29:29.622,Pass,
,,,,,,,,,,,,,,,,,,2.3301,,,,,,,,,,,,ded49a7a-9263-422d-ad06-2f4500892dc2,3492,,"[64.3, 54.5]",69276,74,,,,,0.8059902,,Right Foot,,,,"[85.7, 76.8]",,Ground Pass,,30.90712,,,,,Daniel Alves da Silva,,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,151,Barcelona,217,['4c74f9d0-02af-4a34-b960-e1b1855b4614'],32,,,,,,,,,,,,,,,Barcelona,00:29:32.025,Pass,
,,,,,,,,,,,,,,,,,,0.9844,,,,,,,,,,,,fd00e711-edc8-4bbb-80d4-14dffc32922e,3495,,"[85.7, 76.8]",69276,74,,,,,-1.3072325,,Right Foot,,,,"[89.1, 64.2]",,Ground Pass,,13.050671,,,,,Lionel Andrés Messi Cuccittini,,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,151,Barcelona,217,['fb1b0031-43cf-4b09-b138-19b24990a880'],35,,,,,,,,,,,,,,,Barcelona,00:29:35.015,Pass,
,,,,,,,,,,,,,,,,,,1.3815,,,,,,,,,,,,668220f7-8ecb-4c3c-9024-eb6fe4977897,3497,,"[89.1, 64.2]",69276,74,,,,,2.714965,,Left Foot,,,,"[83.6, 66.7]",,Ground Pass,,6.041523,,,,,Daniel Alves da Silva,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,151,Barcelona,217,['057618ca-3aeb-4fea-bd7c-4d8802c9d5b4'],35,,,,,,,,,,,,,,,Barcelona,00:29:35.999,Pass,
,,,,,,,,,,,,,,,,,,0.5265,,,,,,,,,,,,966c843e-9acb-4188-b652-690dbb237d91,3499,,"[83.4, 68.4]",69276,74,,,,,0.14189705,,Right Foot,,,,"[87.6, 69.0]",,Ground Pass,,4.2426405,,,,,Lionel Andrés Messi Cuccittini,,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,151,Barcelona,217,['04026a28-d3c1-429b-bab3-8b01a54e0b2c'],37,,,,,,,,,,,,,,,Barcelona,00:29:37.381,Pass,
,,,,,,,,,,,,,,,,,,1.4959,,,,,,,,,,,,a12e82c8-9d3c-4255-9a96-49757f21a4a3,3501,,"[87.4, 68.8]",69276,74,,,,,-0.89179105,,Left Foot,,,,"[92.0, 63.1]",,Ground Pass,,7.324616,,,Incomplete,,Daniel Alves da Silva,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,151,Barcelona,217,"['281b5488-cd01-4f9a-8046-8d6732941592', '2dccc566-e9d1-44ca-83a6-137970df791e']",37,,,,,,,,,,,,,,,Barcelona,00:29:37.907,Pass,
,,,,,,,,,,,,True,,,,,,0.691125,,,,,,,,,,,,2dccc566-e9d1-44ca-83a6-137970df791e,3503,,"[28.1, 17.0]",69276,74,,,,,1.5534068,,Right Foot,,,,"[28.3, 28.5]",,Ground Pass,,11.501739,,,,,Jorge Resurrección Merodio,,,,,,Interception,2,Regular Play,Antonio López Guerrero,26118.0,Left Back,152,Atlético Madrid,212,"['a12e82c8-9d3c-4255-9a96-49757f21a4a3', 'a9ce96bb-89d5-45e9-9f99-efd0ffcf434e']",39,,,,,,,,,,,,,,,Atlético Madrid,00:29:39.403,Pass,
,,,,,,,,,,,,,,,,,,1.041041,,,,,,,,,,,,34ce0b1a-2905-48a4-8997-1f8966194d61,3511,,"[27.6, 26.8]",69276,74,,,,,2.1324198,,Right Foot,,,,"[22.0, 35.7]",,Ground Pass,,10.515227,,,,,Diego Roberto Godín Leal,,,,,,,2,Regular Play,Jorge Resurrección Merodio,5199.0,Right Defensive Midfield,152,Atlético Madrid,212,"['0610ad3b-f09e-4b6f-a2c3-f70f0539ded1', '625f6b92-9295-4a62-a7c9-4b8ceccbbba0']",41,,,,,,,,,,,,,,,Atlético Madrid,00:29:41.951,Pass,True
